Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
ARIEL TOP LOAD,,4902430290098,P&G,,,,,, 230.00 ,,,,,,,,,,,,,,,,,
AAA BATTERY,,89003565,PANASONIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
AA BATTERY,,8901255000185,PANASONIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL BLUE,,8906083860031,PARAMOUNT,,,,,, 80.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8906083860062,PARAMOUNT,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8906083860109,PARAMOUNT,,,,,, 450.00 ,,,,,,,,,,,,,,,,,
ALUMINIUM FOIL GREEN,,8906083860116,PARAMOUNT,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
DISPOSABLE GLASS COLA,,,PARAS PLASTICS,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
BEER SHAMPOO DAMAGE FREE,,8901277012685,PARK AVENUE,,,,,, 155.00 ,,,,,,,,,,,,,,,,,
PARK AVENUE VOYAGE DEO,,8901277016997,PARK AVENUE,,,,,, 240.00 ,,,,,,,,,,,,,,,,,
PARK AVENUE AFTER SHAVE LOTION,,8901277016393,PARK AVENUE,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
MONACO,,8901719111440,PARLE,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
MONACO,,8901719111464,PARLE,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
APPY FIZZ,,8902579000004,PARLE AGRO,,,,,, 33.00 ,,,,,,,,,,,,,,,,,
FROOTI ,,8902579000233,PARLE AGRO,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
PARLE-G,,8901719112393,PARLE-G,,,,,, 5.00 ,,,,,,,,,,,,,,,,,
TOILET ROLL 2 PLY,,8907250212035,PASEO,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
TISSUE PAPER 1 PLY,,8907250322017,PASEO,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
TOOTHPASTE,,8906032016571,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
TOOTHPASTE,,8906032010999,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449215,PATANJALI,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449222,PATANJALI,,,,,, 145.00 ,,,,,,,,,,,,,,,,,
HONEY,,8904109449239,PATANJALI,,,,,, 275.00 ,,,,,,,,,,,,,,,,,
KESH KANTI HAIR OIL,,8904109463105,PATANJALI,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
ALOE VERA GEL,,8904109400643,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
ALOE VERA GEL,,8904109400636,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8904109450426,PATANJALI,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8904109400575,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
KESH KANTI NATURAL SHAMPOO,,8904109464683,PATANJALI,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
KESH KANTI REETHA SHAMPOO,,8904109450495,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8904109450112,PATANJALI,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8904109450327,PATANJALI,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
DANT KANTI DENTAL CREAM,,8904109451560,PATANJALI,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE COMBO,,8904109451522,PATANJALI,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
DESI GHEE,,8904109490538,PATANJALI COW,,,,,, 565.00 ,,,,,,,,,,,,,,,,,
MOUNTAIN DEW 1.25L,,8902080364565,PEPSICO,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER LEMON,,8902393565925,PFIZER ,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER ROSE,,8902393565888,PFIZER ,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8901030739576,PONDS,,,,,, 79.00 ,,,,,,,,,,,,,,,,,
FACEWASH PURE WHITE,,8901030767647,PONDS,,,,,, 95.00 ,,,,,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8901030794131,PONDS,,,,,, 149.00 ,,,,,,,,,,,,,,,,,
COCO POWDER,,8906114180299,POSTER,,,,,, 100.00 ,,,,,,,,,,,,,,,,,
PRIL GREASE FIGHTER,,8902102160717,PRIL,,,,,, 395.00 ,,,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8906048501436,PROTINEX,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8906048500835,PROTINEX,,,,,, 380.00 ,,,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8906048500651,PROTINEX,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8906048501450,PROTINEX,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8906048500361,PROTINEX,,,,,, 595.00 ,,,,,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8906048500668,PROTINEX,,,,,, 550.00 ,,,,,,,,,,,,,,,,,
BESAN,,,RAJDHANI,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
SOOJI,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
DALIYA,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
MAIDA,,,RAJDHANI,,,,,, 39.00 ,,,,,,,,,,,,,,,,,
POHA,,,RAJDHANI,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
DISPOSABLE GLASS DRINKS,,,RAJESH PLASTIC,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
HING,,8902188811015,RAMDEV,,,,,, 25.00 ,,,,,,,,,,,,,,,,,
VANASPATI GHEE,,8906006332683,RATH,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 151.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 86.00 ,,,,,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,, 37.00 ,,,,,,,,,,,,,,,,,
RED HARPIC,,,RECKITT BENCKISER,,,,,, 91.00 ,,,,,,,,,,,,,,,,,
DETTOL BATH SOAP,,8901396399629,RECKITT BENCKISER,,,,,, 200.00 ,,,,,,,,,,,,,,,,,
DETTOL BATH SOAP,,8901396397632,RECKITT BENCKISER,,,,,, 200.00 ,,,,,,,,,,,,,,,,,
DETTOL LIQUID HAND WASH,,8901396387701,RECKITT BENCKISER,,,,,, 149.00 ,,,,,,,,,,,,,,,,,
DETTOL LIQUID HAND WASH,,8901396324584,RECKITT BENCKISER,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
DERMI COOL POWDER + Dettol SOAP,,8901177003530,RECKITT BENCKISER,,,,,, 112.00 ,,,,,,,,,,,,,,,,,
VEET HAIR REMOVAL CREAM,,8901396321606,RECKITT BENCKISER,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
VEET HAIR REMOVAL CREAM NIKHAAR,,8901396343905,RECKITT BENCKISER,,,,,, 82.00 ,,,,,,,,,,,,,,,,,
VEET FULL BODY WAXING KIT,,8901396341604,RECKITT BENCKISER,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
VEET HALF BODY WAXING KIT,,8901396342106,RECKITT BENCKISER,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
DETTOL DISINFECTANT LIQUID,,8901396348702,RECKITT BENCKISER,,,,,, 193.00 ,,,,,,,,,,,,,,,,,
DETTOL ANTISEPTIC LIQUID,,8901396350200,RECKITT BENCKISER,,,,,, 55.00 ,,,,,,,,,,,,,,,,,
MOOV PAIN RELIEF BALM,,8901177100857,RECKITT BENCKISER,,,,,, 59.00 ,,,,,,,,,,,,,,,,,
MOOV PAIN RELIEF SPRAY,,8901177100352,RECKITT BENCKISER,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
VANISH LIQUID,,8901396040705,RECKITT BENCKISER,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
VANISH LIQUID,,8901396040606,RECKITT BENCKISER,,,,,, 59.00 ,,,,,,,,,,,,,,,,,
HARPIC WHITE & SHINE,,8901396153009,RECKITT BENCKISER,,,,,, 86.00 ,,,,,,,,,,,,,,,,,
ENERGY DRINK,,90162602,RED BULL,,,,,, 115.00 ,,,,,,,,,,,,,,,,,
LIQUID STIFFENER,,,REVIVE,,,,,, 129.00 ,,,,,,,,,,,,,,,,,
MINERAL WATER,,,ROYAL CHALLANGE,,,,,, 6.00 ,,,,,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION MUSK,,4902430785211,RUBICON FORMULATIONS,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION MUSK,,4902430785259,RUBICON FORMULATIONS,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
OLD SPICE AFTERSHAVE LOTION ORIGINAL,,4902430785372,RUBICON FORMULATIONS,,,,,, 235.00 ,,,,,,,,,,,,,,,,,
OLD SPICE MUSK SHAVING CREAM,,4902430649568,RUBICON FORMULATIONS,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
REFINED GOLD,,8901088017381,SAFFOLA,,,,,, 139.00 ,,,,,,,,,,,,,,,,,
MASALA OATS,,8901088129800,SAFFOLA,,,,,, 190.00 ,,,,,,,,,,,,,,,,,
MASALA OATS,,8901088129817,SAFFOLA,,,,,, 190.00 ,,,,,,,,,,,,,,,,,
MASALA OATS,,8901088068758,SAFFOLA,,,,,, 15.00 ,,,,,,,,,,,,,,,,,
MASALA OATS,,8901088068734,SAFFOLA,,,,,, 15.00 ,,,,,,,,,,,,,,,,,
MEDIMIX BATH SOAP,,8904018301680,SAUNDARYA PRASARAK,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
MEDIMIX BATH SOAP,,8904018301673,SAUNDARYA PRASARAK,,,,,, 74.00 ,,,,,,,,,,,,,,,,,
SAVLON HANDWASH,,8901725971540,SAVLONN,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
TONIC WATER ,,8901764241253,SCHWEPPS,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
GINGER ALE,,8901764211256,SCHWEPPS,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
SCOTCH BRITE,,8901361302456,SCOTCH BRITE,,,,,, 35.00 ,,,,,,,,,,,,,,,,,
SUGAR 1KGS,,,SHAGUN,,,,,, 69.00 ,,,,,,,,,,,,,,,,,
TENDER COCONUT WATER,,8906009300603,SHAKTI COCO,,,,,, 60.00 ,,,,,,,,,,,,,,,,,
TENDER COCONUT WATER TETRA ,,8906009300504,SHAKTI COCO,,,,,, 40.00 ,,,,,,,,,,,,,,,,,
REFINED SUNFLOWER OIL PACK OF 2,,8901512103505,SUNDROP,,,,,, 350.00 ,,,,,,,,,,,,,,,,,
YIPPIE,,,SUNFEAST,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
SALT,,8904043901015,TATA,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
TATA GOLD TEA,,8901052000807,TATA,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
TATA GOLD TEA,,8901052000913,TATA,,,,,, 495.00 ,,,,,,,,,,,,,,,,,
TATA PREMIUM TEA,,8901052004539,TATA,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
TATA PREMIUM TEA,,8901052010615,TATA,,,,,, 417.00 ,,,,,,,,,,,,,,,,,
TATA PREMIUM TEA,,8901052004584,TATA,,,,,, 209.00 ,,,,,,,,,,,,,,,,,
ARHAR TOOR DAL,,,TATA SAMPANN,,,,,, 76.00 ,,,,,,,,,,,,,,,,,
ARHAR TOOR DAL,,,TATA SAMPANN,,,,,, 149.00 ,,,,,,,,,,,,,,,,,
KALI MASOOR SABUT,,8904043926179,TATA SAMPANN,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
MASOOR DAL WHOLE,,8904043926582,TATA SAMPANN,,,,,, 69.00 ,,,,,,,,,,,,,,,,,
MASOOR DAL MALKA,,8904043926667,TATA SAMPANN,,,,,, 71.00 ,,,,,,,,,,,,,,,,,
MASOOR DAL MALKA,,8904043926650,TATA SAMPANN,,,,,, 140.00 ,,,,,,,,,,,,,,,,,
MOONG SABUT,,8904043926421,TATA SAMPANN,,,,,, 83.00 ,,,,,,,,,,,,,,,,,
MOONG DHULI,,8904043926322,TATA SAMPANN,,,,,, 96.00 ,,,,,,,,,,,,,,,,,
MOONG CHILKA,,8904043926520,TATA SAMPANN,,,,,, 86.00 ,,,,,,,,,,,,,,,,,
CHANA DAL ,,8904043926629,TATA SAMPANN,,,,,, 53.00 ,,,,,,,,,,,,,,,,,
CHANA DAL ,,8904043926643,TATA SAMPANN,,,,,, 115.00 ,,,,,,,,,,,,,,,,,
KALA CHANA,,8904043926308,TATA SAMPANN,,,,,, 61.00 ,,,,,,,,,,,,,,,,,
KABULI CHANA,,8904043926704,TATA SAMPANN,,,,,, 71.00 ,,,,,,,,,,,,,,,,,
KABULI CHANA,,8904043926698,TATA SAMPANN,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
LOBIYA,,8904043901657,TATA SAMPANN,,,,,, 76.00 ,,,,,,,,,,,,,,,,,
URAD SABUT,,8904043926155,TATA SAMPANN,,,,,, 81.00 ,,,,,,,,,,,,,,,,,
URAD DHULI,,8904043926124,TATA SAMPANN,,,,,, 91.00 ,,,,,,,,,,,,,,,,,
RAJMA,,8904043926681,TATA SAMPANN,,,,,, 91.00 ,,,,,,,,,,,,,,,,,
CHILLI POWDER,,8904043927220,TATA SAMPANN,,,,,, 84.00 ,,,,,,,,,,,,,,,,,
CHILLI POWDER,,8904043927152,TATA SAMPANN,,,,,, 40.00 ,,,,,,,,,,,,,,,,,
TURMERIC POWDER,,8904043927213,TATA SAMPANN,,,,,, 62.00 ,,,,,,,,,,,,,,,,,
TURMERIC POWDER,,8904043927176,TATA SAMPANN,,,,,, 31.00 ,,,,,,,,,,,,,,,,,
CORRIANDER POWDER,,8904043927299,TATA SAMPANN,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
CORRIANDER POWDER,,8904043927190,TATA SAMPANN,,,,,, 31.00 ,,,,,,,,,,,,,,,,,
KASURI METHI,,8904043927305,TATA SAMPANN,,,,,, 28.00 ,,,,,,,,,,,,,,,,,
ROCK SALT,,8904043926612,TATA SAMPANN,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
RED LABEL,,,TEA,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
RED LABEL,,,TEA,,,,,, 210.00 ,,,,,,,,,,,,,,,,,
WAG-BAGHRI,,,TEA,,,,,, 110.00 ,,,,,,,,,,,,,,,,,
TAJ MAHAL,,,TEA,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
TATA TEA GOLD,,,TEA,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
TATA PREIUM,,,TEA,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
TOPS PLAIN NOODLES,,8904288627060,TOPS,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
TOPS VANILLA CUSTARD POWDER,,8904288621112,TOPS,,,,,, 38.00 ,,,,,,,,,,,,,,,,,
TOPS MIXED PICKLE,,8904288611380,TOPS,,,,,, 165.00 ,,,,,,,,,,,,,,,,,
TOPS MANGO PICKLE,,8904288611373,TOPS,,,,,, 165.00 ,,,,,,,,,,,,,,,,,
TOPS GREEN CHILLI PICKLE,,8904288611403,TOPS,,,,,, 165.00 ,,,,,,,,,,,,,,,,,
TOPS PREMIUM VINEGAR,,8904288601275,TOPS,,,,,, 52.00 ,,,,,,,,,,,,,,,,,
TOPS GREEN CHILLI SAUCE,,8904288601374,TOPS,,,,,, 67.00 ,,,,,,,,,,,,,,,,,
TOPS SOYA SAUCE,,8904288601435,TOPS,,,,,, 69.00 ,,,,,,,,,,,,,,,,,
TOPS SNACKS SAUCE,,8904288601220,TOPS,,,,,, 72.00 ,,,,,,,,,,,,,,,,,
TOPS SNACKS SAUCE,,8904288601213,TOPS,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
TOPS SOYA SAUCE,,8904288601428,TOPS,,,,,, 54.00 ,,,,,,,,,,,,,,,,,
TOPS GREEN CHILLI SAUCE,,8904288601367,TOPS,,,,,, 54.00 ,,,,,,,,,,,,,,,,,
MIX FRUIT JUICE ,,,TROPICANA,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8903622000934,UNICHARM INDIA,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS MEDIUM,,8903622000880,UNICHARM INDIA,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS SMALL,,8903622000811,UNICHARM INDIA,,,,,, 699.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8903622035233,UNICHARM INDIA,,,,,, 195.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS LARGE,,8903622037336,UNICHARM INDIA,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
MAMY POKO PANTS NEW BORN,,8903622000750,UNICHARM INDIA,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
DENVER BLACKCODE DEO,,8901450003349,VANESA CARE,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
DANVER PRIDE DEO,,8901450003257,VANESA CARE,,,,,, 210.00 ,,,,,,,,,,,,,,,,,
DANVER IMPERIAL DEO,,8901450007286,VANESA CARE,,,,,, 210.00 ,,,,,,,,,,,,,,,,,
VANISH POWDER,,8901396040408,VANISH,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
VANISH POWDER,,8901396040309,VANISH,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
PASTA & PIZZA,,8906069402668,VEEBA,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
WHITE PASTA DRESSING,,8906069400619,VEEBA,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
EGGLESS MAYONESE,,8906069402644,VEEBA,,,,,, 65.00 ,,,,,,,,,,,,,,,,,
THOUSAND ISLAND,,8906069400527,VEEBA,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
CARROTS & CUCUMBERS,,8906069402699,VEEBA,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
VIM LIQUID,,,VIM,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
VIM SOAP BAR,,,VIM,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
VIM BAR,,,VIM,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
TEJ PATTA,,,VIMAN,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
BLACK PEPPER,,,VIMAN,,,,,, 120.00 ,,,,,,,,,,,,,,,,,
BLACK MUSTARD,,,VIMAN,,,,,, 35.00 ,,,,,,,,,,,,,,,,,
SOUFF,,,VIMAN,,,,,, 55.00 ,,,,,,,,,,,,,,,,,
SMALL ELAICHI,,,VIMAN,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
RAI,,,VIMAN,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
MEETHA SODA,,,VIMAN,,,,,, 35.00 ,,,,,,,,,,,,,,,,,
LAUNG,,,VIMAN,,,,,, 125.00 ,,,,,,,,,,,,,,,,,
JEERA,,,VIMAN,,,,,, 85.00 ,,,,,,,,,,,,,,,,,
METHI,,,VIMAN,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
FOGG ROYAL DEO,,8908001158312,VINI COSMETICS,,,,,, 185.00 ,,,,,,,,,,,,,,,,,
FOGG IMPERIAL DEO,,8908001158480,VINI COSMETICS,,,,,, 185.00 ,,,,,,,,,,,,,,,,,
FOGG NAPOLEON DEO,,8908001158244,VINI COSMETICS,,,,,, 185.00 ,,,,,,,,,,,,,,,,,
CUP NOODELS,,,WAI WAI,,,,,, 40.00 ,,,,,,,,,,,,,,,,,
WILD STONE ULTRA SENSUAL DEO,,8904006301166,WILD STONE,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
WILD STONE LEGEND DEO,,8904006302460,WILD STONE,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
WILD STONE FOREST SPICE DEO,,8904006302750,WILD STONE,,,,,, 199.00 ,,,,,,,,,,,,,,,,,
SANTOOR BATH SOAP,,8901399005305,WIPRO ENTERPRISE,,,,,, 98.00 ,,,,,,,,,,,,,,,,,
BUTTER PAPER,,,WRAP IT RIGHT,,,,,, 200.00 ,,,,,,,,,,,,,,,,,
ZANDU BALM,,8901248701112,ZANDU,,,,,, 80.00 ,,,,,,,,,,,,,,,,,
COMPLAN BOTTLE,,8901542001932,ZYDUS WELLNESS,,,,,, 299.00 ,,,,,,,,,,,,,,,,,
COMPLAN CHOCOLATE TETRA,,8901542000928,ZYDUS WELLNESS,,,,,, 280.00 ,,,,,,,,,,,,,,,,,
COMPLAN KESAR BADAM TETRA,,8901542000065,ZYDUS WELLNESS,,,,,, 315.00 ,,,,,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,,8901120141029,ZYDUS WELNESS,,,,,, 130.00 ,,,,,,,,,,,,,,,,,
EVERYUTH WALNUT SCRUB,,8901120141012,ZYDUS WELNESS,,,,,, 70.00 ,,,,,,,,,,,,,,,,,
EVERYUTH TUSLI TURMERIC FACE WASH,,8901548146767,ZYDUS WELNESS,,,,,, 50.00 ,,,,,,,,,,,,,,,,,
EVERYOUTH GOLDEN GLOW PEEL OFF MASK,,8901548147191,ZYDUS WELNESS,,,,,, 75.00 ,,,,,,,,,,,,,,,,,
OREO,,8906032011019,,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
RED HIT,,,,,,,,, 182.00 ,,,,,,,,,,,,,,,,,
BLACK HIT,,,,,,,,, 182.00 ,,,,,,,,,,,,,,,,,
RED HIT,,,,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
BLACK HIT,,,,,,,,, 99.00 ,,,,,,,,,,,,,,,,,
COLIN,,,,,,,,, 89.00 ,,,,,,,,,,,,,,,,,
LIZOL,,,,,,,,, 93.00 ,,,,,,,,,,,,,,,,,
VASLINE,,,,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
VIM LIQUID,,,,,,,,, 45.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,,HUL,,,,,, 48.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL EASY WASH,,,HUL,,,,,, 105.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,,HUL,,,,,, 180.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL QUICK WASH,,,HUL,,,,,, 90.00 ,,,,,,,,,,,,,,,,,
RIN SOAP,,,,,,,,, 10.00 ,,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,,P&G,,,,,, 96.00 ,,,,,,,,,,,,,,,,,
TIDE EXTRA POWER,,,P&G,,,,,, 48.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL TOP LOAD,,,,,,,,, 209.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL FRONT LOAD,,,,,,,,, 235.00 ,,,,,,,,,,,,,,,,,
SURF EXCEL MATIC TOP LOAD,,,,,,,,, 449.00 ,,,,,,,,,,,,,,,,,
MAGGIE (INR12),,,,,,,,, 15.00 ,,,,,,,,,,,,,,,,,
MAGGIE (INR 68),,,,,,,,, 68.00 ,,,,,,,,,,,,,,,,,
DETTOL SOAP,,,,,,,,, 96.00 ,,,,,,,,,,,,,,,,,
LUX SOFT TOUCH,,,,,,,,, 95.00 ,,,,,,,,,,,,,,,,,
PEARS SOPA,,,,,,,,, 38.00 ,,,,,,,,,,,,,,,,,
LUX INTERNATIONAL TOUCH,,,,,,,,, 30.00 ,,,,,,,,,,,,,,,,,
DOVE SOPA BAR,,,,,,,,, 20.00 ,,,,,,,,,,,,,,,,,
CLINIC PLUS  STRONG & LONG,,,,,,,,, 288.00 ,,,,,,,,,,,,,,,,,
SESAME OIL,,,,,,,,,,,,,,,,,,,,,,,,,,
CLASSIC SALTED COMBO,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGARFREE,,,,,,,,, 150.00 ,,,,,,,,,,,,,,,,,
GARBAGE BAGS,,,,,,,,, 68.00 ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
